"No.","Time","Source","Destination","Protocol","Length","Message Type","Destination Port","Source Port","Message","Message Identifier","Info"
"96008","578.016006816","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","57647","1883","7b276d657373616765273a202775466a636874555664387545634d4b55553942517a7548â\200\246","","Publish Message [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"96011","578.027656125","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","57647","1883","","170","Publish Ack (id=170)"
"96014","578.146610719","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37563","7b276d657373616765273a2027336e47516e416544525855715739366658614d456e4d70â\200\246","164","Publish Message (id=164) [devices-cb39e3cb-d687-4656-ba9f-3f40f6533a9f]"
"96015","578.159942750","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37563","1883","7b276d657373616765273a2027336e47516e416544525855715739366658614d456e4d70â\200\246","","Publish Message [devices-cb39e3cb-d687-4656-ba9f-3f40f6533a9f]"
"96017","578.171597859","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","37563","1883","","164","Publish Ack (id=164)"
"96019","578.696235466","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46357","7b276d657373616765273a202766527142746e547a7532384730453257355563624f4e51â\200\246","172","Publish Message (id=172) [devices-a2a7d957-7a48-4a1e-9941-22ba5af231e4]"
"96020","578.708079952","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46357","1883","7b276d657373616765273a202766527142746e547a7532384730453257355563624f4e51â\200\246","","Publish Message [devices-a2a7d957-7a48-4a1e-9941-22ba5af231e4]"
"96022","578.719618903","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46357","1883","","172","Publish Ack (id=172)"
"96025","578.854737798","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58671","7b276d657373616765273a20274c56763575617655523768736235555150316e54666759â\200\246","166","Publish Message (id=166) [devices-031454d1-30c2-4f2d-b9af-8ab07bb1bde7]"
"96026","578.863934704","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58671","1883","7b276d657373616765273a20274c56763575617655523768736235555150316e54666759â\200\246","","Publish Message [devices-031454d1-30c2-4f2d-b9af-8ab07bb1bde7]"
"96028","578.875391219","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58671","1883","","166","Publish Ack (id=166)"
"96030","578.934411220","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","56853","7b276d657373616765273a202753515335363633617155426158453842545a59506b5447â\200\246","166","Publish Message (id=166) [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"96031","578.944506710","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","56853","1883","7b276d657373616765273a202753515335363633617155426158453842545a59506b5447â\200\246","","Publish Message [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"96033","578.956263130","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","56853","1883","","166","Publish Ack (id=166)"
"96035","578.982792076","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","38495","7b276d657373616765273a202744474b346c5559724b4e7936446471564e376136774c43â\200\246","176","Publish Message (id=176) [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"96036","578.995923148","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","38495","1883","7b276d657373616765273a202744474b346c5559724b4e7936446471564e376136774c43â\200\246","","Publish Message [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"96038","579.007582676","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","38495","1883","","176","Publish Ack (id=176)"
"97973","579.543974102","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","45369","7b276d657373616765273a2027746a4c664c6c54774b6e4c6b5846636968496241334b66â\200\246","168","Publish Message (id=168) [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"97974","579.555903669","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","45369","1883","7b276d657373616765273a2027746a4c664c6c54774b6e4c6b5846636968496241334b66â\200\246","","Publish Message [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"97976","579.567386253","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","45369","1883","","168","Publish Ack (id=168)"
"97997","579.908804992","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36873","7b276d657373616765273a20275134395a45474a336f64384b4352734e734a454d4c6c77â\200\246","161","Publish Message (id=161) [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"97998","579.919848188","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36873","1883","7b276d657373616765273a20275134395a45474a336f64384b4352734e734a454d4c6c77â\200\246","","Publish Message [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"98000","579.931470876","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36873","1883","","161","Publish Ack (id=161)"
"98002","579.950902905","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","44179","7b276d657373616765273a20273353537a75483042475658514649594532444673683837â\200\246","156","Publish Message (id=156) [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"98003","579.964533358","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","44179","1883","7b276d657373616765273a20273353537a75483042475658514649594532444673683837â\200\246","","Publish Message [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"98005","579.974798007","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","55567","7b276d657373616765273a202774466e71444a7877784c4771574237496937706c5a4e52â\200\246","165","Publish Message (id=165) [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"98006","579.976210820","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","44179","1883","","156","Publish Ack (id=156)"
"98008","579.983577035","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39557","7b276d657373616765273a20276f6239676357454d6361576f5a494565787141776a3953â\200\246","170","Publish Message (id=170) [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
"98009","579.984172377","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","55567","1883","7b276d657373616765273a202774466e71444a7877784c4771574237496937706c5a4e52â\200\246","","Publish Message [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"98011","579.995700958","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","55567","1883","","165","Publish Ack (id=165)"
"98013","579.995807299","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39557","1883","7b276d657373616765273a20276f6239676357454d6361576f5a494565787141776a3953â\200\246","","Publish Message [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
"98015","580.007821716","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42593","7b276d657373616765273a202776727a354b536a7664366b44324e526c546b3373344345â\200\246","167","Publish Message (id=167) [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"98016","580.007833808","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39557","1883","","170","Publish Ack (id=170)"
"98018","580.019607402","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42593","1883","7b276d657373616765273a202776727a354b536a7664366b44324e526c546b3373344345â\200\246","","Publish Message [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"98020","580.031251040","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42593","1883","","167","Publish Ack (id=167)"
"98031","580.226549004","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","40205","7b276d657373616765273a2027704f536737394534764a44646656466f34363858544336â\200\246","166","Publish Message (id=166) [devices-3385dde9-98ba-4c0b-b586-70d4f05f1a73]"
"98032","580.236082785","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","40205","1883","7b276d657373616765273a2027704f536737394534764a44646656466f34363858544336â\200\246","","Publish Message [devices-3385dde9-98ba-4c0b-b586-70d4f05f1a73]"
"98034","580.247784422","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","40205","1883","","166","Publish Ack (id=166)"
"98036","580.290292099","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46061","7b276d657373616765273a2027644c694b55683836366668654c6c4a7564417a68585252â\200\246","165","Publish Message (id=165) [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"98037","580.300004296","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46061","1883","7b276d657373616765273a2027644c694b55683836366668654c6c4a7564417a68585252â\200\246","","Publish Message [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"98039","580.311688471","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46061","1883","","165","Publish Ack (id=165)"
"98041","580.479950793","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58681","7b276d657373616765273a2027436a6b4a624a544662654547753961797069744c536642â\200\246","164","Publish Message (id=164) [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"98042","580.491977945","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58681","1883","7b276d657373616765273a2027436a6b4a624a544662654547753961797069744c536642â\200\246","","Publish Message [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"98044","580.503715309","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58681","1883","","164","Publish Ack (id=164)"
"98046","580.742487633","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","35983","7b276d657373616765273a20274b597a4741726f765954483433794d4d73557035626131â\200\246","167","Publish Message (id=167) [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"98047","580.752825891","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","35983","1883","7b276d657373616765273a20274b597a4741726f765954483433794d4d73557035626131â\200\246","","Publish Message [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"98049","580.764272688","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","35983","1883","","167","Publish Ack (id=167)"
"98051","580.811386617","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37305","7b276d657373616765273a202734434b6941645962416e6132704659624b384375644630â\200\246","163","Publish Message (id=163) [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"98052","580.820453518","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","34875","7b276d657373616765273a202754356733564a3944317935576452686336574f5437556aâ\200\246","166","Publish Message (id=166) [devices-701f10f1-66bb-4698-a97d-375e124239a6]"
"98053","580.823579030","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37305","1883","7b276d657373616765273a202734434b6941645962416e6132704659624b384375644630â\200\246","","Publish Message [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"98055","580.831542921","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","34875","1883","7b276d657373616765273a202754356733564a3944317935576452686336574f5437556aâ\200\246","","Publish Message [devices-701f10f1-66bb-4698-a97d-375e124239a6]"
"98057","580.835270919","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","37305","1883","","163","Publish Ack (id=163)"
"98059","580.843356861","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","34875","1883","","166","Publish Ack (id=166)"
"98066","581.369403566","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46061","7b276d657373616765273a20274c334e6338743936546a3163766c4d37595170594f6b36â\200\246","166","Publish Message (id=166) [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"98067","581.380303373","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46061","1883","7b276d657373616765273a20274c334e6338743936546a3163766c4d37595170594f6b36â\200\246","","Publish Message [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"98069","581.392028995","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46061","1883","","166","Publish Ack (id=166)"
"98071","581.477419447","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","44179","7b276d657373616765273a20277279354f415278384a774c494638467242707446353854â\200\246","157","Publish Message (id=157) [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"98072","581.488562230","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","44179","1883","7b276d657373616765273a20277279354f415278384a774c494638467242707446353854â\200\246","","Publish Message [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"98074","581.500251295","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","44179","1883","","157","Publish Ack (id=157)"
"98078","581.901415850","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58681","7b276d657373616765273a2027507a596558687664597a42436b4b4e4b42414a6b713044â\200\246","165","Publish Message (id=165) [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"98079","581.912082737","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58681","1883","7b276d657373616765273a2027507a596558687664597a42436b4b4e4b42414a6b713044â\200\246","","Publish Message [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"98081","581.923767373","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58681","1883","","165","Publish Ack (id=165)"
"98083","582.194635630","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","34875","7b276d657373616765273a202765633930465175553167736e474f424e48757566435636â\200\246","167","Publish Message (id=167) [devices-701f10f1-66bb-4698-a97d-375e124239a6]"
"98084","582.195688395","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","60171","7b276d657373616765273a2027383176656c4a6d6f42446d6e3844753450395746373457â\200\246","173","Publish Message (id=173) [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"98085","582.207697402","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","60171","1883","7b276d657373616765273a2027383176656c4a6d6f42446d6e3844753450395746373457â\200\246","","Publish Message [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"98087","582.207796078","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","34875","1883","7b276d657373616765273a202765633930465175553167736e474f424e48757566435636â\200\246","","Publish Message [devices-701f10f1-66bb-4698-a97d-375e124239a6]"
"98089","582.219314621","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","60171","1883","","173","Publish Ack (id=173)"
"98091","582.219414319","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","34875","1883","","167","Publish Ack (id=167)"
"98098","582.726709976","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58331","7b276d657373616765273a20277369753370467954704a59504c49313562394c51765668â\200\246","169","Publish Message (id=169) [devices-ec1bef3a-9531-44e5-bd99-0e7620408571]"
"98099","582.739995170","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58331","1883","7b276d657373616765273a20277369753370467954704a59504c49313562394c51765668â\200\246","","Publish Message [devices-ec1bef3a-9531-44e5-bd99-0e7620408571]"
"98101","582.751775125","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58331","1883","","169","Publish Ack (id=169)"
"98103","582.775224728","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","35983","7b276d657373616765273a2027644a37504472547536796575474a464171756632396547â\200\246","168","Publish Message (id=168) [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"98104","582.788587356","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","35983","1883","7b276d657373616765273a2027644a37504472547536796575474a464171756632396547â\200\246","","Publish Message [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"98106","582.800284826","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","35983","1883","","168","Publish Ack (id=168)"
"98108","582.989174044","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","57647","7b276d657373616765273a2027507274536e4c6949747834733254337750494661316945â\200\246","171","Publish Message (id=171) [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"98109","583.000184409","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","57647","1883","7b276d657373616765273a2027507274536e4c6949747834733254337750494661316945â\200\246","","Publish Message [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
