"No.","Time","Source","Destination","Protocol","Length","Message Type","Destination Port","Source Port","Message","Message Identifier","Info"
"12789","626.292270985","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36811","1883","7b276d657373616765273a20276143726b67374a434250613179695a43726c325548716aâ\200\246","","Publish Message [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"12790","626.292354213","192.168.15.2","45.179.91.194","MQTT","68","Ping Request","1883","36811","","","Ping Request"
"12791","626.304133020","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36811","1883","","177","Publish Ack (id=177)"
"12793","626.355866300","45.179.91.194","192.168.15.2","MQTT","68","Ping Response","36811","1883","","","Ping Response"
"12798","626.529213013","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","43243","7b276d657373616765273a202748705a666f554e647432717a544f71647168496f575841â\200\246","174","Publish Message (id=174) [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"12799","626.539766839","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","43243","1883","7b276d657373616765273a202748705a666f554e647432717a544f71647168496f575841â\200\246","","Publish Message [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"12801","626.551889689","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","43243","1883","","174","Publish Ack (id=174)"
"12803","626.568677667","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48975","7b276d657373616765273a20274a55547976667274426d4f5572334a68577278594d6c4dâ\200\246","176","Publish Message (id=176) [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"12804","626.580287194","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48975","1883","7b276d657373616765273a20274a55547976667274426d4f5572334a68577278594d6c4dâ\200\246","","Publish Message [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"12806","626.592064659","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48975","1883","","176","Publish Ack (id=176)"
"12808","626.663225960","192.168.15.2","45.179.91.194","MQTT","68","Ping Request","1883","48961","","","Ping Request"
"12809","626.676796132","45.179.91.194","192.168.15.2","MQTT","68","Ping Response","48961","1883","","","Ping Response"
"12811","626.909308056","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","49891","7b276d657373616765273a20274e39446a434e673572443342336a794f574b444c594b6fâ\200\246","174","Publish Message (id=174) [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"12812","626.920263925","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","49891","1883","7b276d657373616765273a20274e39446a434e673572443342336a794f574b444c594b6fâ\200\246","","Publish Message [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"12814","626.931758103","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","49891","1883","","174","Publish Ack (id=174)"
"12816","626.940535254","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48961","7b276d657373616765273a202735764f7a5333497a4a357747396f7341416f346c486534â\200\246","179","Publish Message (id=179) [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"12817","626.952876246","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48961","1883","7b276d657373616765273a202735764f7a5333497a4a357747396f7341416f346c486534â\200\246","","Publish Message [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"12819","626.964517704","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48961","1883","","179","Publish Ack (id=179)"
"12821","627.138937509","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","33099","7b276d657373616765273a20277957615252787731417a32674232424f494e72737a774aâ\200\246","164","Publish Message (id=164) [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"12822","627.148048322","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","33099","1883","7b276d657373616765273a20277957615252787731417a32674232424f494e72737a774aâ\200\246","","Publish Message [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"12823","627.148130768","192.168.15.2","45.179.91.194","MQTT","68","Ping Request","1883","33099","","","Ping Request"
"12824","627.159445887","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","33099","1883","","164","Publish Ack (id=164)"
"12825","627.191273923","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","59005","7b276d657373616765273a202771784e3249674649706267546c6c58494c5571314d7971â\200\246","164","Publish Message (id=164) [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"12826","627.204404802","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","59005","1883","7b276d657373616765273a202771784e3249674649706267546c6c58494c5571314d7971â\200\246","","Publish Message [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"12829","627.215533618","45.179.91.194","192.168.15.2","MQTT","68","Ping Response","33099","1883","","","Ping Response"
"12831","627.215831302","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","59005","1883","","164","Publish Ack (id=164)"
"12833","627.448218642","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39299","7b276d657373616765273a202755384f427666436546487768514a4438385946634e4251â\200\246","176","Publish Message (id=176) [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"12834","627.459892219","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39299","1883","7b276d657373616765273a202755384f427666436546487768514a4438385946634e4251â\200\246","","Publish Message [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"12836","627.471531863","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39299","1883","","176","Publish Ack (id=176)"
"12838","627.594462743","192.168.15.2","45.179.91.194","MQTT","68","Ping Request","1883","48975","","","Ping Request"
"12839","627.604188701","45.179.91.194","192.168.15.2","MQTT","68","Ping Response","48975","1883","","","Ping Response"
"12841","627.658419584","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46033","7b276d657373616765273a202752587a79416761396e4c77515a694e34427a566f334e6aâ\200\246","176","Publish Message (id=176) [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"12842","627.667837528","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46033","1883","7b276d657373616765273a202752587a79416761396e4c77515a694e34427a566f334e6aâ\200\246","","Publish Message [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"12843","627.667923211","192.168.15.2","45.179.91.194","MQTT","68","Ping Request","1883","46033","","","Ping Request"
"12844","627.679605615","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46033","1883","","176","Publish Ack (id=176)"
"12846","627.732021778","45.179.91.194","192.168.15.2","MQTT","68","Ping Response","46033","1883","","","Ping Response"
"12849","627.933506706","192.168.15.2","45.179.91.194","MQTT","68","Ping Request","1883","49891","","","Ping Request"
"12850","627.943771976","45.179.91.194","192.168.15.2","MQTT","68","Ping Response","49891","1883","","","Ping Response"
"12853","628.339757048","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48961","7b276d657373616765273a20276c494342596b394c4e4a45495a6f5630664e656a534e31â\200\246","180","Publish Message (id=180) [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"12854","628.352941620","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48961","1883","7b276d657373616765273a20276c494342596b394c4e4a45495a6f5630664e656a534e31â\200\246","","Publish Message [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"12856","628.364547169","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48961","1883","","180","Publish Ack (id=180)"
"12863","628.473031036","192.168.15.2","45.179.91.194","MQTT","68","Ping Request","1883","39299","","","Ping Request"
"12865","628.483792035","45.179.91.194","192.168.15.2","MQTT","68","Ping Response","39299","1883","","","Ping Response"
"12867","628.654840786","192.168.15.2","45.179.91.194","MQTT","68","Ping Request","1883","42327","","","Ping Request"
"12868","628.667720530","45.179.91.194","192.168.15.2","MQTT","68","Ping Response","42327","1883","","","Ping Response"
"12870","629.124529048","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48975","7b276d657373616765273a20274a4533394945453670766f587749495469315650494b5aâ\200\246","177","Publish Message (id=177) [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"12871","629.136329677","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48975","1883","7b276d657373616765273a20274a4533394945453670766f587749495469315650494b5aâ\200\246","","Publish Message [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"12873","629.147992735","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48975","1883","","177","Publish Ack (id=177)"
"12877","629.529324135","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36811","7b276d657373616765273a20274459357068566f437151466a4538526d5057784135496câ\200\246","178","Publish Message (id=178) [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"12880","629.540041852","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36811","1883","7b276d657373616765273a20274459357068566f437151466a4538526d5057784135496câ\200\246","","Publish Message [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"12883","629.551938743","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36811","1883","","178","Publish Ack (id=178)"
"12885","629.591601092","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42327","7b276d657373616765273a20274b51355675614b65536a617350476f7956393256633744â\200\246","172","Publish Message (id=172) [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"12886","629.603753387","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42327","1883","7b276d657373616765273a20274b51355675614b65536a617350476f7956393256633744â\200\246","","Publish Message [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"12888","629.615434318","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42327","1883","","172","Publish Ack (id=172)"
"12890","629.628850959","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48961","7b276d657373616765273a2027706c31334a456e475372744d545a526b5842426234695aâ\200\246","181","Publish Message (id=181) [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"12891","629.640624737","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48961","1883","7b276d657373616765273a2027706c31334a456e475372744d545a526b5842426234695aâ\200\246","","Publish Message [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"12893","629.652479209","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48961","1883","","181","Publish Ack (id=181)"
"12895","629.921363813","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39299","7b276d657373616765273a202730396e6965383965594556777545344e5278345474346bâ\200\246","177","Publish Message (id=177) [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"12896","629.932218591","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39299","1883","7b276d657373616765273a202730396e6965383965594556777545344e5278345474346bâ\200\246","","Publish Message [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"12898","629.943499175","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39299","1883","","177","Publish Ack (id=177)"
"12900","630.191667847","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","33099","7b276d657373616765273a2027626c764c37496e74706b4b304451784a67774e68796649â\200\246","165","Publish Message (id=165) [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"12901","630.203667444","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","33099","1883","7b276d657373616765273a2027626c764c37496e74706b4b304451784a67774e68796649â\200\246","","Publish Message [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"12903","630.215713428","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","33099","1883","","165","Publish Ack (id=165)"
"12911","630.952116004","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42327","7b276d657373616765273a202743594f676657666c636f6672764f614c764f3375526778â\200\246","173","Publish Message (id=173) [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"12912","630.963799280","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42327","1883","7b276d657373616765273a202743594f676657666c636f6672764f614c764f3375526778â\200\246","","Publish Message [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"12914","630.975464934","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42327","1883","","173","Publish Ack (id=173)"
"12916","631.512210334","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","49891","7b276d657373616765273a2027685a4c64416d4b56557548734f3766684e676c7137736câ\200\246","175","Publish Message (id=175) [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"12917","631.523794013","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","49891","1883","7b276d657373616765273a2027685a4c64416d4b56557548734f3766684e676c7137736câ\200\246","","Publish Message [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"12919","631.535524609","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","49891","1883","","175","Publish Ack (id=175)"
"12926","632.140824591","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","43243","7b276d657373616765273a20274a6c3459326751426430696f575461374375646c36586dâ\200\246","175","Publish Message (id=175) [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"12927","632.151942116","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","43243","1883","7b276d657373616765273a20274a6c3459326751426430696f575461374375646c36586dâ\200\246","","Publish Message [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"12929","632.163684836","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","43243","1883","","175","Publish Ack (id=175)"
"12931","632.421486334","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46033","7b276d657373616765273a20276d756a7149485a6666424e6f6f64437230634353705839â\200\246","177","Publish Message (id=177) [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"12932","632.432493339","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46033","1883","7b276d657373616765273a20276d756a7149485a6666424e6f6f64437230634353705839â\200\246","","Publish Message [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"12934","632.443760337","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46033","1883","","177","Publish Ack (id=177)"
"12936","632.468866576","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","59005","7b276d657373616765273a2027614e61464534557252766b6a44503441644f4543356a7aâ\200\246","165","Publish Message (id=165) [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"12937","632.480362499","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","59005","1883","7b276d657373616765273a2027614e61464534557252766b6a44503441644f4543356a7aâ\200\246","","Publish Message [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"12939","632.492190950","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","59005","1883","","165","Publish Ack (id=165)"
"12941","632.732142316","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48961","7b276d657373616765273a202745426b764138476e6e6f5935724b4b4451384549386b41â\200\246","182","Publish Message (id=182) [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"12942","632.744750767","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48961","1883","7b276d657373616765273a202745426b764138476e6e6f5935724b4b4451384549386b41â\200\246","","Publish Message [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"12944","632.756694728","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48961","1883","","182","Publish Ack (id=182)"
"12951","633.764111912","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","59005","7b276d657373616765273a20273769736a526d4e46644a32426f4c524853316641636530â\200\246","166","Publish Message (id=166) [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"12952","633.776152005","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","59005","1883","7b276d657373616765273a20273769736a526d4e46644a32426f4c524853316641636530â\200\246","","Publish Message [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"12954","633.787931013","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","59005","1883","","166","Publish Ack (id=166)"
"12956","634.145054449","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","33099","7b276d657373616765273a20273053337165334b446f425a42715a437a796f6153624f37â\200\246","166","Publish Message (id=166) [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"12957","634.155886393","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","33099","1883","7b276d657373616765273a20273053337165334b446f425a42715a437a796f6153624f37â\200\246","","Publish Message [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
